super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count
1901,Allen County Community College,Ottawa,KS,65000,29700,10.632456,0.21913618,10.357492,0.013875221,1.1012558,0.001475277,1.7370515,1.9622889,420.6666667
7729,County College Of Morris,Newark,NJ,101100,35700,5.9250755,0.81041902,18.5854,0.15596673,1.101199,0.009241146,-0.10820886,0.73492849,1468.5
3869,Mount Mary University,Milwaukee,WI,80800,34300,8.3080063,0.41987798,13.252533,0.1386589,1.1010212,0.01151979,10.616304,14.85414,85.33333333
3737,Shenandoah University,Winchester,VA,100000,41200,4.807395,1.4393365,22.86817,0.16765967,1.0993632,0.008060063,-0.42904416,-3.1499472,248.5
3759,J Sargeant Reynolds Community College,Richmond,VA,71300,29500,12.676841,0.40048122,8.6708431,0.017551333,1.099189,0.002224955,0.8686024,0.60293764,1378.666667
3327,Slippery Rock University,Pittsburgh,PA,79200,40600,6.6900282,0.40129343,16.424587,0.35700285,1.0988096,0.023883592,-2.0375946,-5.5031486,1292
1913,Dodge City Community College,Dodge City,KS,48000,29500,16.480404,0.081258215,6.6671429,0.034649361,1.0987722,0.005710355,-7.9464889,-10.671652,251
1734,North Central College,Chicago,IL,103700,48800,3.4014158,1.8419025,32.196533,0.034218978,1.0951381,0.00116393,0.68587685,-2.3375947,389.8333333
5313,North Central State College,Mansfield,OH,60100,26300,11.625132,0.21052262,9.417244,0,1.094767,0,0.64671981,-2.3928182,510.3333333
2038,Bowdoin College,Portland,ME,177600,61000,2.6358967,15.36718,41.532085,3.3295262,1.0947428,0.08776287,1.5930997,1.5326089,418
2895,Vassar College,Poughkeepsie,NY,145100,46000,3.3592291,8.4441919,32.58036,1.774353,1.0944489,0.059604581,1.6775949,3.6451769,569.3333333
9194,Lakeshore Technical College,Sheboygan,WI,73100,32900,6.2238498,0.10938677,17.576715,0,1.0939484,0,0.46228632,2.3225172,387.3333333
2867,SUNY Fulton-Montgomery Community College,Amsterdam,NY,56700,31900,15.149244,0.1916151,7.2178235,0.12632886,1.0934458,0.019137867,3.6578276,2.4395518,304
2275,Kalamazoo College,Kalamazoo,MI,139700,53700,2.6910777,4.500412,40.631397,3.5933957,1.0934224,0.096701071,1.2415812,0.48025194,317
2548,Hastings College,Hastings,NE,82700,45000,5.0670543,0.9088167,21.576803,2.4941509,1.0933083,0.12637998,-0.81272489,-6.4501338,225.6666667
3051,Kent State University,Cleveland,OH,78400,36800,6.899169,0.66401607,15.81981,0.27721262,1.0914354,0.019125368,2.0429282,1.196344,5234.333333
1341,Westmont College,Santa Barbara,CA,132100,47600,3.7199788,9.3377962,29.336681,0,1.0913182,0,0.6755017,0.654024,296.6666667
21077,Truckee Meadows Community College,Reno,NV,72900,30100,9.4358187,0.50176454,11.560018,0.000424266,1.0907823,4.00E-05,0.19086763,-3.5888746,1219
4506,Colorado Mountain College,Glenwood Springs,CO,79400,24500,9.3963737,2.2231832,11.600466,0.58446646,1.090023,0.054918654,-2.6686301,-6.4155006,725.6666667
1909,Cloud County Community College,Concordia,KS,54200,27400,15.881727,0.09764234,6.84096,0.019740066,1.0864626,0.003135064,-1.4411546,-5.6864958,285.6666667
1799,Goshen College,Concord,IN,86900,37400,4.6340952,1.5715312,23.420441,0.30421236,1.0853255,0.014097491,0.49257693,-2.6128314,168.3333333
1292,Solano Community College,San Francisco,CA,84300,34300,7.9303598,0.11055383,13.654976,0,1.0828887,0,-1.5663885,-9.3459291,1518.333333
3706,Christopher Newport University,Newport News,VA,92500,41300,4.9734364,0.42296368,21.768623,0.80517006,1.0826488,0.040044624,-3.5102851,-9.077507,819
12574,Ringling College Of Art & Design,Sarasota,FL,97000,33600,5.7179236,3.6083546,18.918888,0.17939936,1.0817676,0.010257917,2.8773122,2.8439631,177.3333333
1704,Knox College,Galesburg,IL,99900,44700,4.2475176,1.7861316,25.466785,1.6334612,1.0817062,0.06938155,-0.09206178,-2.8822031,240
3196,Lane Community College,Eugene,OR,69300,25300,11.852233,0.49500117,9.1177387,0.002447569,1.0806557,0.000290092,5.4628191,6.8173299,1950
1692,Illinois State University,Bloomington,IL,107600,49000,3.2154522,0.82104558,33.602928,1.2491683,1.0804862,0.040166408,-0.52319205,-2.3073545,3385.333333
2146,Emerson College,Boston,MA,120500,44800,3.9237924,6.637589,27.489666,1.3234245,1.0786374,0.051928427,-1.1620749,-4.244442,646.6666667
3324,Mansfield University Of Pennsylvania,Elmira,PA,70300,38400,8.5311298,0.066266924,12.634274,0.61263394,1.0778463,0.052264594,2.4048924,-2.530324,576.6666667
1696,Illinois Wesleyan University,Bloomington,IL,120900,58000,1.9974636,4.9772725,53.914982,3.0021195,1.0769322,0.059966244,0.55441636,0.93589306,501.6666667
21732,"Empire Beauty School of New York, NY",New York,NY,43000,12700,26.611944,0.98874903,4.0447435,0.002913546,1.0763849,0.000775351,0.1902035,-1.0356653,137
1022,Jefferson State Community College,Birmingham,AL,76200,27900,11.875201,0.79351366,9.0577002,0,1.0756201,0,1.8758519,5.1013103,1268.666667
31804,Pennsylvania Highlands Community College,Altoona,PA,55800,26700,17.583347,0.0505221,6.1005039,0.036278971,1.0726727,0.006379057,-6.4641066,-8.5390606,200
2050,University Of New England,Manchester,ME,89600,48100,5.2310491,0.64167607,20.504045,0.11926579,1.0725766,0.006238851,-2.5011222,-6.79427,232
6771,College For Creative Studies,Detroit,MI,98300,43600,5.9223986,2.2038925,18.09675,0.26417559,1.0717616,0.015645532,3.375649,1.2069488,163
23522,Le Cordon Bleu College Of Culinary Arts In Chicago,Chicago,IL,72100,30200,12.642148,0.54255712,8.4768858,0.002171903,1.0716604,0.000274575,9.3940649,16.197554,129.3333333
7782,Tennessee College Of Applied Technology - Dickson,Dickson,TN,70900,22500,13.440971,0.18180543,7.9720378,0,1.0715193,0,10.902788,11.582121,91
21274,YTI Career Institute,Harrisburg,PA,72300,37700,8.4145555,0.29226652,12.733775,0,1.0714905,0,6.7009501,9.4991188,510.6666667
2581,NHTI  - Concord's Community College,Manchester,NH,76600,37200,6.18431,0.54649669,17.311983,0.69213426,1.0706267,0.042803727,4.0816903,1.2279984,600.6666667
1807,Indiana State University,Terre Haute,IN,82600,37800,6.7021551,0.5165996,15.953011,0.03028217,1.0691955,0.002029558,2.0406785,3.831166,1831.333333
5752,Clover Park Technical College,Seattle,WA,65300,24200,14.59878,0.010316672,7.3146963,0.000774362,1.0678563,0.000113047,-0.2737034,-2.4108803,455
7684,Kishwaukee College,Rockford,IL,76400,30700,10.030961,0.64416331,10.639421,0.013656197,1.0672361,0.001369848,2.3834598,5.340889,671
2302,Northwestern Michigan College,Traverse City,MI,69400,26800,10.402072,0.28071341,10.251339,0,1.0663517,0,3.6550395,3.9597976,830.3333333
2251,Delta College,Saginaw,MI,75800,29200,11.479627,0.29708514,9.288785,0.001101244,1.0663178,0.000126419,6.1130857,8.3986483,2036.666667
1009,Auburn University,Auburn,AL,123200,47300,3.3321195,4.8533926,31.986362,2.6494653,1.0658238,0.088283353,-0.31903499,-1.7636118,3839
30106,Virginia College,Birmingham,AL,36500,20200,32.777752,0.15858006,3.2478712,0.010695617,1.0645791,0.003505783,1.3549985,7.8773432,776.3333333
3410,Roger Williams University,Providence,RI,111600,50800,3.3656135,4.151226,31.616138,2.7848673,1.064077,0.093727872,-0.38807899,-3.6235523,639.3333333
1220,Master's College & Seminary ,Los Angeles,CA,87700,30700,4.7092638,2.8678381,22.588467,0.031908747,1.0637505,0.001502667,0.22845644,-7.0077286,213.6666667
1598,University Of Georgia,Winder,GA,127400,49900,3.0116081,4.4124398,35.243763,3.4472651,1.061404,0.10381811,0.7928853,1.0246451,4793
2502,Southwest Baptist University,Springfield,MO,72000,31500,10.845382,0.16133288,9.7758904,0.032660093,1.0602326,0.003542112,-2.0028646,-5.8239837,447
3715,Hollins University,Roanoke,VA,110700,36400,4.6872592,5.3966122,22.559715,0.58155817,1.0574323,0.027259139,1.9479923,0.58252764,172.6666667
2591,Plymouth State University Of The University System Of New Hampshire,Claremont,NH,94200,41000,4.4847355,0.91672057,23.564016,0.024930272,1.0567838,0.001118057,-0.31265587,-3.9988194,765
2872,Monroe Community College,Buffalo,NY,77200,30900,11.28309,0.38737223,9.3637295,0.006879394,1.056518,0.000776208,4.9079447,8.7695265,2785
2383,Crown College,Minneapolis,MN,73500,30000,7.5402565,0.28710532,14.001968,0,1.0557843,0,1.3709575,-3.6871343,142.6666667
8558,Beaufort County Community College,Washington,NC,46400,22200,25.968102,0.10721743,4.0614648,0.00502773,1.0546852,0.001305606,0.12821157,3.6019318,182.3333333
1104,Phillips Community College Of The University Of Arkansas,West Memphis,AR,30200,18300,39.385162,0.036782112,2.677774,0,1.0546457,0,-4.0866809,0.16095309,258
3995,Central Carolina Technical College,Sumter,SC,40600,22300,27.657213,0.013983625,3.8096919,0,1.0536547,0,4.6931157,7.514236,506.6666667
10388,Reading Area Community College,Reading,PA,64500,26900,14.788185,0.20949091,7.1239419,0,1.0535017,0,4.5593843,6.6004968,563
10256,Benedictine College,Leavenworth,KS,90200,43400,5.7753911,0.66910177,18.237427,0.26631019,1.0532829,0.015380455,-6.3363566,-11.156916,231
3318,Clarion University Of Pennsylvania,Erie,PA,75500,38100,7.5623178,0.19767389,13.912766,0,1.0521275,0,1.024959,-0.065996855,1190
1123,Brooks Institute,Santa Barbara,CA,95300,30500,6.5756412,5.0574737,15.989481,0,1.0514108,0,0.77648997,-2.2726667,250.1666667
1640,Prairie State College,Chicago,IL,60800,22400,16.968952,0.21230517,6.1954556,0.03736949,1.0513039,0.006341211,-0.63853276,1.9422084,880.5
1675,Elgin Community College,Chicago,IL,91700,34500,5.8901091,0.47222763,17.83371,0.42676663,1.0504249,0.025137022,2.3889198,3.8991992,1311
2371,University Of Northwestern- St Paul,Minneapolis,MN,79700,32800,6.0675502,1.3451326,17.29834,0.042588789,1.0495856,0.002584096,-2.6840384,-7.5990715,396
21707,Brunswick Community College,Wilmington,NC,47200,17700,24.832293,0.075735271,4.2237186,0.026587531,1.0488461,0.006602293,-21.798166,-3.2932849,171
3323,Lock Haven University Of Pennsylvania,Williamsport,PA,76600,39600,6.9060912,0.20112437,15.177208,0.009713111,1.0481519,0.000670796,0.53902727,-0.86787802,845.3333333
3072,Malone University,Canton,OH,79000,37500,5.719481,0.77699816,18.317848,1.7043965,1.0476859,0.097482637,1.8538365,-4.2682433,343.6666667
3451,Coastal Carolina University,Florence,SC,91500,37800,6.7513561,1.6635458,15.412567,0.005960551,1.0405573,0.000402418,1.9415382,1.7430376,771
11194,Stanly Community College,Charlotte,NC,62200,25200,15.632856,0.29868767,6.6552372,0,1.0404036,0,0.23647696,6.8093777,246.3333333
3839,Carthage College,Kenosha,WI,101600,47500,3.6779425,2.1702733,28.285673,0,1.0403308,0,0.62937826,-3.7623837,447
1838,Taylor University,Muncie,IN,102100,34200,4.9985862,4.4470201,20.786394,1.1590585,1.0390258,0.057936534,-0.86949122,-4.0520978,587.3333333
2520,Washington University In St. Louis,St. Louis,MO,180200,67500,1.9383473,14.692436,53.508263,4.9551673,1.037176,0.096048355,-0.93003279,-3.1411219,1405.666667
1920,Hesston College,Newton,KS,66600,36600,4.0379152,0.840442,25.672609,0,1.0366381,0,-0.53895849,-5.6495676,134
3125,University Of Cincinnati,Cincinnati,OH,85200,39100,6.5327711,0.96912098,15.863742,0.70873088,1.0363419,0.046299767,0.40902662,-3.1502268,5028.666667
2599,Centenary College,Newark,NJ,94300,35200,9.4194345,1.7597042,10.992315,0.030412316,1.035414,0.002864668,-5.6081681,-9.234169,132.6666667
2243,Central Michigan University,Mount Pleasant,MI,98300,42400,4.3737321,0.58697069,23.642452,0.68236262,1.0340575,0.029844714,0.17324795,-0.37302464,3289
1349,University Of Northern Colorado,Fort Collins,CO,99000,40900,4.497931,1.6160561,22.962229,0.39984941,1.0328252,0.017984951,-0.11716835,-2.126107,2085.666667
8906,Macomb Community College,Detroit,MI,93000,32200,6.3909068,0.37186161,16.146315,0.79076684,1.0318959,0.050537173,7.5889192,11.582628,3723.333333
1636,Southwestern Illinois College,St. Louis,IL,73100,30600,11.966722,0.30008957,8.6174288,0.12758602,1.0312237,0.015267865,2.8829646,5.2580218,2105.666667
1925,Kansas City Kansas Community College,Kansas City,KS,66500,30400,11.851852,0.11457807,8.6848173,0,1.0293118,0,4.5460839,5.1706815,771.6666667
12870,Southern State Community College,Washington Court House,OH,53900,26900,14.923367,0.09947522,6.8935833,0.044130083,1.0287547,0.006585694,5.8247013,-1.490732,340.5
3304,Muhlenberg College,Allentown,PA,150300,60100,2.2099354,7.7504148,46.548,9.1679478,1.0286807,0.20260571,-1.6197088,-3.2737401,520
3040,Cuyahoga Community College,Cleveland,OH,57500,26700,17.952957,0.31904352,5.726397,0.0856058,1.0280576,0.015368773,4.172668,5.3470688,3499.5
3149,Southern Nazarene University,Oklahoma City,OK,83000,41500,6.8141179,2.1475277,15.076516,0,1.0273316,0,3.8085909,2.3360288,243.5
3280,Keystone College,Scranton,PA,60200,29900,15.415059,0.69930542,6.6575103,0,1.0262592,0,-4.9711041,-9.9656744,238.3333333
2379,"Saint John's University of Collegeville, MN",St. Cloud,MN,114300,66600,1.7423151,5.3052707,58.879513,0.19573781,1.0258666,0.003410369,0.069761179,-0.58010739,446
3736,Roanoke College,Roanoke,VA,111800,46300,2.9181178,4.6380181,35.119694,0,1.024834,0,-0.29217312,-3.1395376,384.3333333
1029,University Of Mobile,Mobile,AL,77600,31300,8.1679029,0.588669,12.54038,0.090092622,1.024286,0.007358678,-0.36753479,-7.4908247,189.5
6961,Jefferson Community And Technical College,Louisville,KY,69100,28300,11.280152,0.34573868,9.0642948,0.066134371,1.0224662,0.007460058,-13.179944,-21.283958,4994
3773,Clark College,Portland,WA,82100,30100,7.5429773,0.49591371,13.531354,0.55359942,1.020667,0.041757878,4.411149,7.677331,1512.666667
1004,University Of Montevallo,Birmingham,AL,87700,34900,7.1889648,1.1864443,14.188242,0,1.0199877,0,1.7154932,3.7651591,494
3751,Patrick Henry Community College,Martinsville,VA,48800,25300,19.236383,0.27233443,5.3007665,0,1.0196759,0,4.4969482,2.9483464,303.3333333
1902,Cowley County Community College & Area Vocational Technical Schoo,Winfield,KS,75300,28800,8.9429464,0.21394482,11.390643,0.44268221,1.0186591,0.039588835,3.3016536,7.3925109,809.3333333
4452,Montgomery County Community College,Philadelphia,PA,85200,32800,6.5674329,0.66218185,15.464151,0.032273076,1.0155977,0.002119513,2.4403737,2.4752519,1608
8076,John A. Logan College,Carbondale,IL,61100,23600,16.178944,0.31275016,6.2701168,0.05000994,1.0144386,0.008091079,6.1199589,6.2374458,785
3636,Texas Christian University,Fort Worth,TX,142700,52200,2.7070837,8.5260782,37.385464,4.8306503,1.0120558,0.13076974,0.26362801,-2.3813982,1262.333333
20552,Harrington College Of Design,Chicago,IL,89100,30200,7.891088,1.9784423,12.794622,0,1.009635,0,3.9703224,9.1611528,105
3321,Edinboro University Of Pennsylvania,Erie,PA,74800,34600,8.1304703,0.42743483,12.415309,0.37676808,1.0094229,0.030633016,1.5216352,1.4571717,1316.333333
4587,Northeast Iowa Community College,Decorah,IA,64400,32800,9.4035206,0.16023244,10.734466,0.017593237,1.0094177,0.001654384,2.0065088,-0.48606613,730.3333333
3189,Clatsop Community College,Longview,OR,59000,22500,14.178185,0.0505221,7.1194925,0.010016183,1.0094148,0.001420113,-0.37597936,-3.8248856,131
6785,Schenectady County Community College,Albany,NY,68100,30200,13.90253,0.39063177,7.2577701,0.032169633,1.0090137,0.004472393,1.755335,2.1591599,598.3333333
9928,Piedmont Virginia Community College,Charlottesville,VA,70400,30100,10.415753,0.76300853,9.6843739,0.024327999,1.0087004,0.002533944,-0.037039254,-1.1011547,576.6666667
1482,Florida College,Tampa,FL,85500,30900,5.4100056,1.1919301,18.62764,0,1.0077564,0,1.4978645,-3.1437914,147
1892,University Of Iowa,Iowa City,IA,114700,52600,3.1409197,3.1133361,32.031002,3.1038084,1.0060681,0.09748812,-0.96496737,-3.1772182,3802.333333
2330,Western Michigan University,Kalamazoo,MI,112200,45000,3.4533064,1.7238816,29.114986,0.19246162,1.0054296,0.00664629,3.014967,5.6005659,3988.666667
1012,Birmingham Southern College,Birmingham,AL,137900,48100,3.6849563,9.2324219,27.260954,3.4104552,1.0045542,0.12567379,0.8181529,2.7331691,288.6666667
3273,Harrisburg Area Community College,Harrisburg,PA,72200,31000,10.266445,0.36888534,9.7838516,3.11E-05,1.0044538,3.19E-06,0.14126965,0.10600986,3043.666667
5600,Athens Technical College,Winder,GA,57200,25300,18.232771,0.3524217,5.5077486,0.31551385,1.0042151,0.057526916,5.0799937,9.0539551,600
1825,Purdue University,Lafayette,IN,103200,48800,3.1833344,2.1746247,31.517246,0.6087749,1.0032992,0.01937934,0.69394684,-1.0390365,8755.666667
9230,Wayne County Community College District,Detroit,MI,44300,19400,27.205006,0.065353625,3.6831691,0,1.0020063,0,14.123964,17.530485,1408
1788,Butler University,Indianapolis,IN,121500,57300,2.1009655,5.2811694,47.678165,4.2100506,1.0017018,0.088451713,-0.22179636,-1.0763227,770.8333333
3708,Eastern Mennonite University,Harrisonburg,VA,90700,39600,5.2225251,0.74757797,19.171816,0,1.0012529,0,0.37555626,0.52129889,181.5
1745,Quincy University,Quincy,IL,84000,39600,4.9956851,1.1899797,20.033043,0,1.0007877,0,4.9181852,2.5115731,214
2141,College Of The Holy Cross,Boston,MA,157000,71900,2.0545232,10.860765,48.680103,4.9822187,1.000144,0.10236085,1.9950166,3.0246105,666.6666667
1633,"Augustana College of Rock Island, IL",Davenport,IL,114300,53700,2.1307478,2.5780027,46.92524,2.4691527,0.9998585,0.052611414,0.009305771,-1.1346431,541.3333333
2934,Isothermal Community College,Gastonia,NC,54600,25000,14.585254,0.57914555,6.8485298,0.061785262,0.99887538,0.009011537,9.108676,6.438261,276.6666667
6810,Lehigh Carbon Community College,Allentown,PA,70000,30100,11.678901,0.39357889,8.5494089,0.74533123,0.99847698,0.087046489,4.5850539,5.2067323,773.3333333
6753,Illinois Central College,Peoria,IL,82800,32100,8.0327492,0.47157723,12.416215,0,0.99736351,0,6.1599426,10.84145,1874
3734,Randolph College,Lynchburg,VA,107300,37400,6.2615027,2.0720224,15.927974,4.8043294,0.99733055,0.30082324,-1.844348,-7.3742366,126.5
30198,PCI Health Training Center,Dallas,TX,36600,22800,35.123337,0.22784202,2.831475,0,0.9945085,0,-8.817358,-14.437029,172.5
2860,Adirondack Community College - SUNY Office Of Community Colleges,Albany,NY,69900,30300,11.428819,0.19229873,8.6981258,0.024792252,0.99409306,0.002833462,0.10503943,-1.0044483,663
1103,Philander Smith College,Little Rock,AR,32000,23500,35.311775,0,2.8148479,0,0.99397272,0,-12.58573,-12.964216,110.6666667
9430,Tri-County Community College,Andrews,NC,44100,19000,23.831306,0.43231994,4.1703997,0,0.99386078,0,2.8019736,1.9317269,168
7275,Eastern Gateway Community College,Steubenville,OH,58100,27100,16.253283,0.085448071,6.1102586,0.035900578,0.99311757,0.005835022,7.6785407,8.8860054,267.5
1983,St. Catharine College,Bardstown,KY,49400,28500,25.937098,0.42548668,3.8269262,0.030716186,0.99259365,0.007966887,-9.3344879,-21.303047,92
2572,Colby-Sawyer College,Manchester,NH,99400,41900,3.9272387,3.3613541,25.267395,0,0.99231088,0,1.0225759,1.6929563,206.3333333
2317,Southwestern Michigan College,South Bend,MI,65300,26400,12.490254,0.48360509,7.9389119,0.029118549,0.99159032,0.003636981,4.2380924,8.0219946,511.3333333
5220,Salt Lake Community College,Salt Lake City,UT,82500,32800,6.487535,0.79880303,15.279812,0.36479548,0.99128306,0.023666233,2.3226409,3.6422291,4508
4925,Horry - Georgetown Technical College,Florence,SC,51000,23600,23.135164,0.63804376,4.2830443,0.016271776,0.99088943,0.003764502,-2.3416829,-0.16158079,786.3333333
1360,Metropolitan State University Of Denver,Denver,CO,87500,36500,6.8545179,0.67857951,14.446454,0.007569473,0.99023479,0.000518851,0.8726685,-1.3943262,2263
9743,Bellevue University,Omaha,NE,73100,40000,7.8210874,0.50303072,12.651467,0.049722761,0.98948234,0.00388886,5.9252882,9.8888073,140.3333333
2566,Wayne State College,Sioux City,NE,67800,40500,8.358366,0.29845643,11.837852,0.91844678,0.98945105,0.076767147,-3.6017201,-14.136267,466
3483,Columbia State Community College,Columbia,TN,74300,28800,10.548632,0.45968187,9.3668537,0.29174817,0.98807484,0.030775439,2.4953587,3.849391,923.6666667
10879,Richland Community College,Decatur,IL,69500,28900,11.933194,0.29421613,8.2780504,0.50546062,0.98783576,0.060317595,6.0133023,8.4910402,533.3333333
8660,Germanna Community College,Charlottesville,VA,84600,33100,7.3035679,0.16223834,13.523801,0.69582099,0.98771995,0.050819758,-0.59305578,-1.8184496,686
22033,Gene Juarez Beauty Schools,Seattle,WA,75600,17600,9.2716484,0.57855856,10.652435,0,0.9876563,0,2.6699436,0.70502955,138.3333333
20995,Central Community College,Grand Island,NE,56600,29300,13.151333,0.20526177,7.5057373,0,0.98710454,0,-1.5385133,-5.6598063,1041
9336,Johnston Community College,Raleigh,NC,60200,25400,17.290642,0.15934955,5.7078271,0,0.98691994,0,-1.2254715,1.095228,436.6666667
2229,Williams College,Pittsfield,MA,184000,62600,3.1959205,17.891773,30.870003,5.583261,0.98658073,0.17843659,2.8107166,7.3337936,475.5
3525,Tennessee Wesleyan College,Cleveland,TN,71800,36300,14.091855,0.14667833,6.999393,0.080234207,0.98634428,0.011306488,-5.1599317,-6.1473303,108.6666667
1846,Briar Cliff University,Sioux City,IA,74400,39500,9.4580288,0.80146241,10.41888,0,0.9854207,0,-4.2023993,-4.5126228,173.6666667
21415,Savannah College Of Art And Design,Savannah,GA,114900,32400,5.2151957,5.0096202,18.872763,0.72573644,0.9842515,0.037848573,0.25754443,0.11825121,906.6666667
2874,Niagara County Community College,Buffalo,NY,71900,30100,11.744399,0.088796385,8.368618,0,0.98284388,0,2.5506537,4.6313725,1061.666667
2241,Calvin College,Grand Rapids,MI,111500,45900,3.0876393,2.8465741,31.806883,1.48031,0.98208189,0.045706633,0.97130227,1.0749121,857.6666667
1874,Luther College,Decorah,IA,101300,46300,3.0563247,2.6099465,32.12714,0,0.98190969,0,-1.5690439,-4.4035964,567.6666667
3045,University Of Findlay ,Findlay,OH,81800,39900,6.4376888,0.61462289,15.239573,1.8864973,0.98107624,0.12144683,-2.6389322,-8.1449795,545.6666667
3776,Everett Community College,Seattle,WA,82100,32300,7.8344264,0.21171157,12.518479,0.021432256,0.98075104,0.001679094,0.052905969,-0.37751478,1050.666667
2345,"University Of Saint Thomas of Saint Paul, MN",Minneapolis,MN,122900,57400,2.1645346,6.6434526,45.270584,1.2500148,0.97989738,0.027057001,0.27886391,-0.79577279,1012
3704,Bridgewater College,Harrisonburg,VA,91300,42100,5.9629936,1.8466376,16.413923,1.8358424,0.97876126,0.10947117,-1.953328,-5.905767,309.6666667
1575,Gordon State College,Griffin,GA,74100,29000,8.7740402,0.3610521,11.151362,0,0.97842503,0,9.405097,18.536959,839.3333333
4062,Pitt Community College,Jacksonville,NC,57700,26400,20.553112,0.38769141,4.7563887,0.189487,0.97758585,0.038945474,-2.2744303,2.5229399,881.6666667
3435,Lander University,Greenville,SC,83300,36100,7.7214661,0.80395573,12.658836,0,0.97744775,0,6.1720414,17.634317,436
210,St Louis Community Colleges,St. Louis,MO,74500,28700,12.902353,0.62377,7.5569363,0.1435283,0.97502267,0.018518528,6.8053474,12.884166,5242
1918,Friends University,Wichita,KS,82200,35000,6.5962033,0.95346606,14.770442,0.027016833,0.9742884,0.001782085,0.41262978,-2.3804805,197.3333333
12586,"Metropolitan Community College of Omaha, NE",Omaha,NE,72700,29900,10.345914,0.45741722,9.415555,0.17132926,0.97412515,0.017725578,2.8137612,1.7861114,1957.333333
1924,Independence Community College,Bartlesville,KS,48600,26700,20.309565,0.46270102,4.7942204,0.050884105,0.97368526,0.01033434,-12.888996,-16.64987,170
2086,Mount Saint Mary's University,Washington DC,MD,111700,52500,3.1252668,1.9158199,31.147055,0,0.97342849,0,-1.4473252,-2.7147062,301.5
6867,Columbus State Community College,Columbus,OH,72400,30500,9.8598471,0.6308322,9.8663645,0.17725663,0.97280842,0.017477233,8.4100361,10.203181,3626.333333
3050,John Carroll University,Cleveland,OH,101500,54500,3.4117754,4.6191492,28.479259,1.3687593,0.9716484,0.046698995,2.6403747,2.7519476,761.3333333
1864,Iowa Lakes Community College,Fairmont,IA,55200,31200,11.723371,0.08842326,8.2807264,0.49427524,0.97078031,0.057945721,-0.19180413,-6.8097091,540.3333333
7598,Hocking Technical College,Athens,OH,63600,29300,11.316989,0.27125868,8.5773067,0,0.97069281,0,5.1427946,3.5643387,1202.666667
2228,Wheelock College,Boston,MA,95600,35300,6.8848448,2.0805066,14.091574,0.045836963,0.97018296,0.003155804,0.61048281,-2.2226808,142.6666667
2587,Saint Anselm College,Manchester,NH,109700,59000,2.3297701,2.7960491,41.605751,0.34523925,0.96931827,0.008043281,-0.24964951,-3.7962151,459
1804,University Of Indianapolis,Indianapolis,IN,86100,40600,5.3601928,0.82277769,18.083643,1.2740865,0.96931809,0.068293497,2.1300576,0.2908411,498.6666667
3726,American National University,Roanoke,VA,38300,17800,29.305914,0.06759502,3.3071225,0,0.96918243,0,5.3261962,7.7214608,377.6666667
3732,Radford University,Roanoke,VA,101700,43500,4.4043922,1.0909333,21.964861,0.93523246,0.96741867,0.04119131,-1.135335,-5.0008416,1582.666667
97,Ivy Tech Community College Of Indiana System,Indianapolis,IN,66000,25900,13.201554,0.31543609,7.3219724,0.037181769,0.96661413,0.004908572,4.4022689,5.3270087,7881
3678,Southern Utah University,St. George,UT,81700,28700,6.9633179,0.66482693,13.872509,0.43370417,0.96598685,0.0302002,-1.8980023,-5.5681581,1013
1674,Eastern Illinois University,Charleston,IL,100100,44800,3.7304859,0.51020777,25.889879,0,0.96581829,0,2.0540257,3.6094015,1667
3385,Ursinus College,Philadelphia,PA,103200,58500,3.4799809,3.506465,27.74192,0.35739875,0.96541363,0.012437409,0.088067017,-4.4268956,310
3679,Snow College,Price,UT,76900,24300,6.8726778,0.74638397,13.990106,0.6711008,0.96149492,0.046122596,-0.55231893,-1.519489,910
1989,University Of Kentucky,Lexington-Fayette,KY,98800,40100,5.5919042,2.1570807,17.160032,0.80692303,0.95957255,0.045122359,-1.7585622,-5.1772637,4394.333333
3511,Milligan College,Johnson City,TN,85900,36700,5.3851919,1.036098,17.814857,0,0.95936424,0,0.3095651,-0.59713787,164.6666667
2463,Evangel University,Springfield,MO,73800,33200,6.7093925,1.2029015,14.262077,0.069998883,0.95689875,0.0046965,-0.93048698,-3.6436868,349
2234,Adrian College,Jackson,MI,88500,40300,6.0760288,1.1504383,15.741579,0.069630548,0.95646286,0.004230772,0.75230724,-1.2245364,240.3333333
12500,Ranken Technical College,St. Louis,MO,81900,45600,6.9530239,0.55815846,13.752186,0.13088141,0.95619279,0.009100216,9.5091028,15.030098,380
2501,Southeast Missouri State University,Cape Girardeau,MO,85200,38500,7.0961246,0.3447324,13.465818,0.3097617,0.95555121,0.021981077,1.8009967,2.6158214,1429
1948,University Of Kansas,Topeka,KS,116600,47300,3.2509305,3.8964372,29.378492,2.9804373,0.95507437,0.09689194,-0.22051555,-1.7426323,3820
4740,Mercer County Community College,Newark,NJ,80400,32700,8.8206806,0.95138633,10.82137,0.63507205,0.95451844,0.056017678,4.7314711,3.5621376,1087.5
3428,College Of Charleston,Charleston,SC,119500,39900,4.2147183,5.266655,22.615728,0.89620537,0.95318925,0.037772536,-0.98726571,-2.8615472,1878.666667
